score,content,label
5,Ok,Positif
1,"GOPAY LATTER GAK BISA DIGUNAKAN, PADAHAL GAK PERNAH TELAT BAYAR GUA MAH",Negatif
1,BAD SERVICE!!!,Negatif
5,kadang suka error,Positif
1,"Cs sangat tidak membantu sama sekali. Sebagai customer saya merasa dibodohi. Mitra meminta uang tambahan tol/parkir padahal selama perjalanan saya tidak melewatinya, saya chat cs melalui bantuan disuruh bayar dulu setelah itu akan dikembalikan melalui gopay. Saya sudah lakukan tetapi setelah itu chat saya diabaikan tanpa ada kelanjutan yang jelas, bahkan saya sudah menunggu lebih dari 24 jam dan tetap tidak di balas. Sungguh pelayanan buruk ðŸ‘Ž",Negatif
5,Good,Positif
5,Ok,Positif
5,Okee,Positif
1,"Tolong buat aplikasinya untuk di sosialisasikan yaa kepada driver yang kalo kirim makanan yang udah nyampe restoo tapi lelet nyampe ya,bilang nyampe restoo tapi belom nyampe resto ngantar makanan aja ribet Atas nama SOEGIH WARTA SATRIO Pemesanan daerah karang pilang Surabaya untuk di sanksi",Negatif
1,"alasan download gojek karna untuk gofood. dulu, saat ada ongkir hemat itu sangat ngebantu banget untuk anak"" kosan yg mau beli makanan dan terkendala akan jarak. sekarang ongkir hemat ditiadakan khususnya lampung. padahal itu sangat membantu. lebih untung pake apk si kuning ketimbang ijo ataupun oren",Negatif
2,Prosedur pemesanan goofood terlalu lama reguler aja 1 jam lebih gak cocok digunakan saat kondisi lapar tidak memudahkan tapi menyulitkan,Negatif
5,bagus,Positif
5,Oke,Positif
1,GOJEK BANYAK YANG EROR AKHIR AKHIR INI SAYA MAU PESEN GO FOOD MALAH MUNCUL NOTIFIKASI PEMAKAIAN YANG TIDAK BIASA DAN SERVER PADAT DAN SAYA TIDAK BISA MEMESAN MAKANAN DI GO FOOD MOHON DI PERBAIKI LAGI MIN,Negatif
5,Top,Positif
5,Sangat membantu aplikasinya,Positif
5,Aplikasi mantap,Positif
2,sering nge hang,Negatif
1,Pengguna setia gojek. Tapi malah tibaÂ² gak bisa cari alamat. Alamat tidak ditemukan!!!,Negatif
5,Banyak promo nyaðŸ¥³ðŸ¥³,Positif
1,Parah map nya ga kebaca,Negatif
1,aplikasi banyak bugnya,Negatif
5,Siiip,Positif
5,Sangat membantu,Positif
5,Mantap nyaman,Positif
5,Baguss sekali.ðŸŒŸ5,Positif
5,keren,Positif
5,Oke banget pake pokoknya...ga banyak basa basi biar bintang yang bicara...,Positif
1,"Malesin lah skrng pake gojek,gopaylater nya knp ga bisa dipake padahal saldo nya full.",Negatif
5,Muantab...top markotoop,Positif
5,Lumayan dapet driver yang ramah,Positif
4,Tolong perbaiki GOTIX nya,Positif
5,Mksih mas gojek barang sampai amanah dan cepet,Positif
2,Kenapa gojek mahal bangett ? Lelet parahhh lagiiiii,Negatif
5,Mantap,Positif
5,"Menyenangkan kami sudah lama sx menggunakan jasa Gojek tp lupa sudah berapa tahun, kayaknya sejak awal gojek beroperasi",Positif
5,Bagus,Positif
5,Ok,Positif
4,Ok,Positif
5,Ok,Positif
5,Sangat bagus dan membantu aktivitas. Terimakasih,Positif
5,The best,Positif
5,Semoga voucher nya terus bertambag,Positif
1,"drivernya banyak yg ga jelas, gatau bedanya titik jemput sm titik tujuan, trs pesen go mart biar gampang mlah dimarahi sm drivernya, pdhal keadaan lagi sakit. bye deh ga lagiÂ² mesen di apk ini hehe cukup tau aja",Negatif
1,Kenapa ya gopaylater saya ngak bisa di gunakan padahal baru di bayar tidak pernah telat.. Bacaannya opp ada sedikit gangguan. Mohon bantuannya,Negatif
5,"Semua gojek sikapnya baik,sopan,dan ngayomi ,trima kasih gojek",Positif
1,lamaa,Negatif
5,Nyaman aja gtu pake gojek,Positif
5,"Simple, quick, efficient. ðŸ‘ðŸ‘",Positif
5,Baguss,Positif
5,Ok,Positif
5,Boleh lah,Positif
1,"Aplikasi ga berguna ga bisa buat apa apa...pesan makanan semua opsi muncul notifikasi eror Hapus aj,, developer nya ga niat buat aplikasi taiii",Negatif
4,Kadang derivernya hpnya ngk bisa dihubungi secara keseluruhan masih baik cuma penjemputan kadang lambat mungkin macet kali ya tp ok lah tidak masalah,Positif
5,Mantap,Positif
5,Tentu saja banyakin promo,Positif
5,"Go car saya suka.sukses. Sekarang sudah tidak gratis tranafer antar bank lagi,saya kemarin kena 2.000.",Positif
4,Sekarang kok gojek pelit banget bagi2 vouchernya. Dapet sih dapet voucher gofood disc 30% tp masa min pembelian 100rb.. Mbok ya min 30rb aja gtu.. Sobat misqueen pengen jajan nih..,Positif
1,Sering aplikasi tiba2 ngfreeze gajelas padahal lagi pilih2 menu,Negatif
1,"Tolong ya pihak gocarnya itu loh pilih driver jangan yang buta maps, capek saya ngarahin tinggal ngikutin maps aja susah amat,",Negatif
5,Saya senang menggunakan applikasi ini. Abg gojeknya ramah dan tepat waktu dalam menjemput saya. Bang Gojeknya ramah dan enak di ajak bicara. Maju terus Gojek.,Positif
5,Ok,Positif
5,"Sore. Min penggunaan PayLatter memang hanya untuk gofood?? Apa bisa buat yg laen?? Coba beli pulsa kok ""menu bayar"" paylatter gak tersedia?? Semoga mendapt jawab. Thnk min",Positif
5,Exellent.. thanks gopay pay later.....ðŸ’ðŸ’ðŸ’,Positif
5,Mantap,Positif
5,Baguuusss,Positif
5,Profesional,Positif
1,paylater error untuk kartu 3,Negatif
5,"Slm pake aps gojek...skitar 80% q mrs service.nya memuaskan, jd kcw nya lbh sdikit. Mg makin byk driver yg baik hati, sabar & telaten thd penumpang, aamiin",Positif
5,sangat membantu..,Positif
5,Driver gerep walaupun kondosi hujan,Positif
5,Baik dan tepat waktu,Positif
5,Bagus,Positif
5,Membantu. Disaat yang urgensi.,Positif
1,"Saya tinggal di solo kenapa sekarang pesanan lama banget datangnya,padahal mode reguler beli roti aja satu jam baru datang,sistem kok pinteran yang dulu bisa bedain resto lama sama cepet,ini makanan udah jadi masih nunggu driver haduhhhh parah parah,,",Negatif
5,Good,Positif
5,"Pelayanannya bagus, selalu memuaskan",Positif
4,Siip,Positif
5,Nice,Positif
5,Gojek is the best,Positif
5,membantu kegiatan sehari2,Positif
5,Oke,Positif
5,good,Positif
5,Sangat bagus untuk tranportasi sangat membatu dan mudah aman nyaman saya suka deng aplikasi dan pslayanan deriper nya ramah.sip deh,Positif
5,Mantap,Positif
5,Selalu bermanfaat,Positif
5,Dewi re,Positif
5,ðŸ˜ðŸ‘ðŸ»,Positif
1,Sekarang belanja di aplikasi gojek ga bisa gopaylater harus tunai buat apa ada gopaylater kalau ga bisa di pakai,Negatif
2,"Sss1#a#,#%'&:523#2#,#rwh e&dw3:158(9&'*",Negatif
2,"pembayaran GopayPinjam lancar sampai lunas, giliran mau pinjam lagi pas konfirmasi selalu muncul tampilan ""Oops ada yang salah"" dan disuruh balik ke halaman utama, gitu terus sampe budekk, udah kirim email tapi belum teratasi juga sampe sekarang, malah laporan ditutup, solusi gak dikasih, masalah juga gak selesai, anehh",Negatif
5,ok,Positif
5,good job,Positif
4,"Update terbaru tampilan halam utamanya jadi jelek, bagusan yg sebelumnya",Positif
5,Drivernya ramah ramah,Positif
5,Bagus banget,Positif
1,"""Gak dapat sinyal inyernet, nih"" padahal sinyal bagus, banyak bug nih dompet digital 1 ini",Negatif
5,Saya lupa pin gojek saya dan saya sudah ganti pin tapi kode verifikasi kasinya tidak ada,Positif
1,Aneh,Negatif
5,Mudah cepat,Positif
1,"Performa gojek sekarang sangat menurun, bertahun-tahun top up gopay baru kali ini saldonya nggak masuk, mana sudah terpotong dana saya, trus sudah ad notifikasi dri gojek tpi tetap saldo tidak bertambah. Komplain ke aplikasi tidak aja kejelasan, bukan msalah nominal tapi kepercayaan costumer ke aplikasi akan menurun. Karena tidak ada penyelesaian yang jelassssss.",Negatif
1,"Pesan gofood dari jam 00.30 sampe jam 01.20 baru dapat driverr, kenapa sekarang susah banget dapat driver?",Negatif
5,Good,Positif
5,Mantap,Positif
5,Mantap,Positif
5,Terpercaya,Positif
5,bagus,Positif
5,Hi kak.. jadi paylater nya beneran udah ga bisa pakai ya.. kenapa bisa tiba tiba gitu ya kak.. pdhl dh jaga bngt bayaf selalu tepat wkt.,Positif
2,Iklan yg emak burik tukang bikin anak diganti aja!,Negatif
5,"Tiap ke mall sudaah pastii makan di resto yang ada promo gopaynya dong, ada banner biru haha",Positif
2,"Biasa beli makan 20ribu/porsi , pake gojek harganya jadi mahal 35ribu/porsi ditambah ongkos gojek 10ribu, 2x lipat dari harga asli wkwk jadi 45 ribu geloo",Negatif
1,mesen makan dari laper sampai kenyang lagii. Lemott lama gota ganti driver. Gak jelasnpokonya,Negatif
5,Terimaksih,Positif
1,Kenapa sih nggak ada muncul vitur vochernya udah beberapa bulan ......,Negatif
4,Aplikasi ini sangat membantu dalam memenuhi kebutuhan transportasi smga ttp aman dan ber guna untuk semua kalangan masyarakat,Positif
4,Mantap,Positif
5,Bagus,Positif
5,Ok,Positif
5,The best lah,Positif
5,Good,Positif
1,Akun gojek saya dengan email ini telah di retas tolong blokir akun saya yg terdaftar dengan email ini.,Negatif
5,"Cukup membantu , trimakasih",Positif
5,tingkatan lagi keramahan dapet tepat waktunya,Positif
5,"untuk fitur chat di gofood antara pelanggan dan penjual, mohon di biarkan 2 arah jadi tidak perlu menunggu penjual chat terlebih dahulu. sehingga pesanan akan lebih sesuai",Positif
5,ðŸ‘ðŸ‘ðŸ‘,Positif
5,"Gofoodnya banyak promo, tapi harus beli byk klo mau dpet promonya, tapi gpp sih",Positif
5,Sangat terbantu disaat aplikasi lain yg sejenis menolak orderan sy.,Positif
5,SEMOGA gojek selalu kek gini kasih voucer ongkirðŸ˜˜,Positif
5,mntab,Positif
4,.. t,Positif
1,"Udah lama nggak makai , pas mau ngajuin paylater kena tolak , biar apa coba",Negatif
1,Saldo saya kenapa tiba tiba hilang,Negatif
5,Mantul,Positif
1,"Maaf jujur, tapi aplikasi gojek makin jelek........ðŸ™ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ Udah memory nya besar, sering ngelag, & banyak lagi penurunan kualitas lainnya.......ðŸ™ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­",Negatif
1,"gojek kenapa lama sekali sih buat ganti driver nya, ini saya tunggu hampir 1,5 jam buat diantar makananya sekiranya 5menit driver gak ada kabr tolong langsung di cancel dong jangan ampe nunggu lamaa banget.baru kali ini kecewa beraat karena udah laper",Negatif
5,Pokok e is the best gojek,Positif
2,"GOJEK ?? Please paylater bisa digunakan lagi ,, tolong !!! Saya ga pernah TELAT BAYAR ðŸ¥ºðŸ¥º harus lapor kemana lagi ini",Negatif
5,ok,Positif
5,Sangat membantu,Positif
2,Aplikasi elor terus,Negatif
5,Good,Positif
5,Paylater saya tidak bisa di gunakan lagi setalah pembayaran baru kali ini biasanya aman saja sontoloyo,Positif
1,"Tiba"" gopay saya terblokir dan di tuduh aneh"" padahal tidak pernah melakukan apapun, heyy Kami udah percaya kepada gopay malah ini yang kaluan lakukan, saya sangat kecewa berat",Negatif
1,"internet bagus,tiap gofood waktu driver mau antar pesanan selalu ilang jaringan,padahal sinyal bagus",Negatif
5,Bagus,Positif
5,Gojek ok,Positif
1,ga bisa gunakan gopaylater dan gopay pinjaman,Negatif
1,"hospitality drivernya p a y a h, bahasanya kaya preman pasar",Negatif
1,Makin ngawur Map nya. Sejak kapan gedung parkir bisa jadi jalan umum???,Negatif
1,Terlalu banyak makan uang kastamer pake uang jasa bungkus pake uang jasa App padahal udah ada potongan 20% dari driver maupun resto,Negatif
5,terbantu apalagi dgn promonya..,Positif
5,Good,Positif
5,MantabðŸ‘ŒðŸ¿bnyakin lg promonyyaðŸ˜˜,Positif
5,Kerja Bagus,Positif
5,Mudah digunakan dan sangat membantu,Positif
5,Mantap,Positif
5,baik,Positif
5,Dimudahkan semua,Positif
5,anjay slebew dah pokonya,Positif
5,"Aplikasi yang sangat membantu, mudahkan berpergian kemana saja..",Positif
5,Ok,Positif
1,"Aplikasi Ngak Jelas, Udah Dikirimin Ke Email, Kagak Dibalas, Padahal Saya Cuman Mau Ganti Email Saya Yang Udah Terverifikasi Karena Karena Email Itu Sudah Dicuri",Negatif
5,Ok,Positif
1,Kenapa gojek setelah menjadi kelolaan MAB menjadi kurang bagus ya. Paylater saya tdk bisa digunakan pdhl tagihan sdh dibayar belum jatuh tempo..masuk ke menu bantuan ga bisa memberi solusi...takutnya lama lama orang pdh meninggalkan aplikasi ini..ayok buruan berbenah balik ke findaya aja kalo dirasa lebih baik..sebelum.semakin banyak customer kecewa,Negatif
5,sukses selalu buat gojek,Positif
5,"pertahankan selalu kualitas pelayanannya, semoga sukses dan tetap jaya",Positif
5,mantap,Positif
5,Bagus.. Ramahh... Sabar,Positif
5,Oke,Positif
2,"Saya pengguna langganan gofood plus, gofood plus nya suka error, paket nya masih ada tapi ga bisa di pake, tiba tiba restoran yang gofood plus nya ga ada, kosong, berubah semua jadi restoran super partner",Negatif
1,Ude mulai ga jelas gojek. Sekali nghanggg ga jlss bgtt ga bisa masukkkk terus,Negatif
5,Maju jaya abadiðŸ”¥,Positif
5,mantap jaya,Positif
1,nnggu order makanan dengan estimasi waktu 40m..30m jalan di cancell resto .. dan lurus saja .. BAD SERVICE,Negatif
2,Tolong donk rute nya di perbaiki...supaya nyaman dengan driver nya..jgn buat cs dengan driver terjadi permasalahan karena rute..mksh,Negatif
5,bagus respon nya cepat,Positif
1,"aplikasi taiii muter2 mulu, internet baik ko sambungkan trus anjjink thollol",Negatif
5,Mantap,Positif
4,Cukup baik,Positif
5,Banyakin diskonya doong,Positif
4,Mntap,Positif
1,"Mengapa memakai gpay later orderan kena biaya cicilan? Tapi begitu pembayaran ngga bisa dicicil! Harus bayar penuh, kalo dulu pake gpay later hanya ada biaya pemakaian bulanan.. Sekarang malah kejebak dengan kata cicilan!!",Negatif
5,Nice and good,Positif
5,Ok,Positif
1,Kenapa setiap mau pesan go-food tapi selalu salah pemilihan pembayaran padahal mau ke tunai malah ke gopay mana gopay gua habis lagi sia sia gua top up tolong tambahin fitur pembatalan di go-food percuma juga di pesan tapi salah alamat mau ubah alamat aja gak bisa wkwkw kayak sampah aplikasi nya khusus nya di gofod,Negatif
5,Sangat membantu,Positif
5,Aman dan terpercaya,Positif
5,Mantap gojek,Positif
1,Ngapain lah ada gopay tabungan jago bikin ribet jadi males isi saldo....,Negatif
5,ok deeh sangat membantu,Positif
5,"Aplikasi gopay sangat bagus untuk berteransaksi,fitur fitur nya mudah di pahami,driver jiga sangat ramah",Positif
1,Mohon ditertibkan mitra GOJEK / driver . Pesan gosend instan dengan jarak pengantaran 4km baru sampai 1 jam 40 menit. Mohon perbaiki waktu pengantaran sesuaikan dengan jarak antar.,Negatif
5,Sampai detik ini menit ini saya masih mempercayakan transportasi umum kepada gojek.,Positif
1,di aplikasi dibatalkan ternyata masih nyantol jdi double order,Negatif
1,Makin kacau aplikasinya. Sering banget nge lag. Padahal sinyal oke. Nyebelin.,Negatif
1,Semakin gk bisa diharapkan sama sekali.....apa nunggu mati terus dapat order,Negatif
1,Aplikasi tidak berguna,Negatif
5,Keren,Positif
5,Sangat membantu dengan adanya gofood kita gak perlu susah susah kesana kemari membeli makanan,Positif
2,gopaylater tidak bisa digunakan,Negatif
5,Sangat membantu,Positif
4,"jika dpt jemputan u/anak sekolah SD mohon diajarkan drivernya u/ menghubungi ortunya ketika sdh sampai tujuan. jgn anak2 dilepas saja di depan loket tiket parkir sblm sampai tujuan krn takut rugi membeli tiket masuk yg nilainya hanya 2000. lalu anak ditinggal, transaksi diselesaikan. shrsnya komunikasikan apa pemesan akan mbayarkan parkir/tidak. jika mbayarkan maka anak akan diantar smpai titik tujuan pemesanan, jika tidak, pastikan ortu yg sdh menunggu anaknya u/ serah terima sblm loket parkir",Positif
5,Okay pelayanan sip,Positif
1,Makin lama makin kacau. TF saldo gopay terpotong tapi GK. Berhasil. 15 kerja untuk pemulihan kacau dah. Kalo duit saldo gopay sudah kembali baru gua tambahin bintang nya.,Negatif
5,Pelayanan yg memuaskan...,Positif
1,"Sudah tidak menjadi layanan pesan tiket online lagi kah gojek(gotix) ? Saya sudah menggunakan apk terbaru dan jaringan internet sangat ngebut, tetapi lokasi tidak bisa di ubah sesuai tempat saya berada. Lokasi pilihan di jakarta saja.",Negatif
5,Bagus mudah digunakan,Positif
1,"Katanya Gojek Instant tapi Nunggu 10x lebih lama dari normal... mau pesen normal juga ga bisa... Ojeknya ga dateng2, Saya nunggu sam 1 jam 40 menit",Negatif
1,aplikasi gak jelas bangsad. mau isi pulsa aja alasan jaringan lelet. gua udah pakai wifi paket semua masih alasan ndak asa jaringan. apk pekok,Negatif
5,"Ok sip sudah memuaskan, sering sering kasih diskonan ya",Positif
1,Mohon maaf ya kalau hujan-hujan gini kenapa para driver gaaada yg mau nerima pesanan??? Padahal posisi dengan tempat jemputan itu deket banget! Sy nunggu hampir satu jam dan akhirnya dibatalin semua.. Ini posisi pesan gocar dan gojek ya.. Sama aja gaada yg ngambil pesanannya. Mohon diperbaiki kembali layanan kedepannya!,Negatif
5,Goofod selalu ada promo,Positif
1,CHATRINE CHINA BIADAB .ARGO DRIVER JADI GOCENG . CHINA LAKNAT SEMOGA DI AZAB SECEPATNYA AMIN,Negatif
5,Bagus cepat menyelesaikan masalah,Positif
5,lebih suka menggunakan aplikasi ini drpd yang lain karna fitu'a mudah di pahami,Positif
4,Membantu masyarakat dlm belanja dan meng hemat waktu dan uang.,Positif
5,Biar bintang yang bicara,Positif
4,oke,Positif
5,Sangat memuas kan,Positif
5,Sangat membantu sekali untuk mobilitas,Positif
5,Good,Positif
5,"Aplikasi keren, apalagi gopay yg sangat memudahkan dompet digital saya",Positif
5,"Sangat membantu, terbaik pokoknya mahðŸ˜â¤ï¸",Positif
4,Wow sekarang gojek semakin bagus memiliki diskon2 favorit mungkin bisa di tambah dengan event2 yg bagus di tunggu kejutan dari gojek:),Positif
5,bagusss,Positif
1,"Niat baik belum tentu dapat respon baik,sering pakai gopay buat transfer ke driver gojek atau teman sudah 5 bulan pakai gak pernah telat ,payletter gak bisa pakai kecewa saya",Negatif
4,"Sekarang mapnya berjalan agak lambat sekarang, drivernya dah sampai, di mapnya masih blm sampai, dulu aja mapnya cepet, sekarang malah lambat. Kl aplikasinya bagus, sering2 kasih diskon teruslah, soalnya sekarang tarifnya mahal, ada tarif aplikasinya jg.",Positif
5,sejauh ini sangat bermanfaat,Positif
5,Mantap,Positif
4,Bagus,Positif
5,mantaap,Positif
1,Aplikasi yatim driver pada kaya kadal gw nunggu Ampe 2 jam pada di cancel semua BIAAAAADAAB,Negatif
5,Ok,Positif
5,Bangga karya anak bangsa(1)..,Positif
1,Saya keluar karena iklan gomart sangat mengganggu saya,Negatif
1,Sistem gojek yg sekarang parah ... pesanan food lama sampainya ... 30menit lebih .... alangkah bagusnya kembalikan seperti dulu sistemnya ... pesan food cepat sampainya 15 menitan,Negatif
5,Tida ada kendala,Positif
1,"Makin gk jelas apknya,,, gofood nya malah makin lama,,, emosi rasanya",Negatif
1,Tidak dapat transaksi alfagift menggunakan gopaylater,Negatif
5,Mantap,Positif
4,saat ini sering sekali aplikasi gojek sulit di buka.,Positif
5,Ok,Positif
2,"Gojek, sekarang apakah kebijakan gofood diperbarui?? Kenapa sekarang kalau gofood tidak langsung dapat driver. Harus nunggu 1 jam buat pesanan selesai. Entah nunggu makanan matang, atau resti nunggu dapet driver baru dibuatkan makanannya?? Karena sudab dpt driver pun nunggunya tetap lama sekali.",Negatif
1,gopay later kalo tidak menguntungkan bakal diblokir ðŸ˜‚ðŸ˜‚,Negatif
5,Sangat bagus,Positif
5,Bagus banget,Positif
5,Ssangat bagus dan memuaskan,Positif
5,Aplikasi keren,Positif
5,ðŸ’ªðŸ’ªðŸ’ªðŸ™ðŸ™,Positif
5,Lebih nyaman,Positif
5,ðŸ‘ðŸ¥°,Positif
